"DATE,""PRCP"",""TMAX"",""TMIN"",""RAIN"""
"1957-09-03,0,73,54,""FALSE"""
"1957-09-04,0,79,50,""FALSE"""
"1957-09-05,0,73,56,""FALSE"""
"1957-09-06,0.12,71,56,""TRUE"""
"1957-09-07,0,71,55,""FALSE"""
"1957-09-08,0,69,54,""FALSE"""
"1957-09-09,0,71,50,""FALSE"""
"1957-09-10,0,77,53,""FALSE"""
"1957-09-11,0,82,52,""FALSE"""
"1957-09-12,0,76,55,""FALSE"""
"1957-09-13,0,84,54,""FALSE"""
"1957-09-14,0,83,52,""FALSE"""
"1957-09-15,0,69,53,""FALSE"""
"1957-09-16,0.02,64,58,""TRUE"""
"1957-09-17,0.12,63,56,""TRUE"""
"1957-09-18,0,68,45,""FALSE"""
"1957-09-19,0,71,40,""FALSE"""
"1957-09-20,0,70,44,""FALSE"""
"1957-09-21,0,72,47,""FALSE"""
"1957-09-22,0,80,48,""FALSE"""
"1957-09-23,0,83,48,""FALSE"""
"1957-09-24,0,73,50,""FALSE"""
"1957-09-25,0,72,52,""FALSE"""
"1957-09-26,0.08,64,54,""TRUE"""
"1957-09-27,0.39,73,56,""TRUE"""
"1957-09-28,0.01,73,56,""TRUE"""
"1957-09-29,0,72,53,""FALSE"""
"1957-09-30,0.02,76,50,""TRUE"""
"1957-10-01,0,63,58,""FALSE"""
"1957-10-02,0.31,60,43,""TRUE"""
"1957-10-03,0,55,41,""FALSE"""
"1957-10-04,0,57,38,""FALSE"""
"1957-10-05,0.07,54,42,""TRUE"""
"1957-10-06,0.11,56,42,""TRUE"""
"1957-10-07,0.13,48,41,""TRUE"""
"1957-10-08,0.02,60,44,""TRUE"""
"1957-10-09,0,69,54,""FALSE"""
"1957-10-10,0,70,50,""FALSE"""
"1957-10-11,0,66,48,""FALSE"""
"1957-10-12,0.14,59,49,""TRUE"""
"1957-10-13,0.66,59,50,""TRUE"""
"1957-10-14,0.02,57,42,""TRUE"""
"1957-10-15,0,58,37,""FALSE"""
"1957-10-16,0.56,57,40,""TRUE"""
"1957-10-17,0,55,44,""FALSE"""
"1957-10-18,0,54,39,""FALSE"""
"1957-10-19,0,58,35,""FALSE"""
"1957-10-20,0,60,36,""FALSE"""
"1957-10-21,0,55,36,""FALSE"""
"1957-10-22,0.8,47,39,""TRUE"""
"1957-10-23,0.35,54,40,""TRUE"""
"1957-10-24,0.1,63,49,""TRUE"""
"1957-10-25,0.12,58,51,""TRUE"""
"1957-10-26,0.06,61,46,""TRUE"""
"1957-10-27,0,56,41,""FALSE"""
"1957-10-28,0,51,43,""FALSE"""
"1957-10-29,0.29,60,47,""TRUE"""
"1957-10-30,0.05,58,45,""TRUE"""
"1957-10-31,0,54,41,""FALSE"""
"1957-11-01,0,51,40,""FALSE"""
"1957-11-02,0,53,36,""FALSE"""
"1957-11-03,0,53,36,""FALSE"""
"1957-11-04,0,52,30,""FALSE"""
"1957-11-05,0,57,32,""FALSE"""
"1957-11-06,0,52,35,""FALSE"""
"1957-11-07,0,46,37,""FALSE"""
"1957-11-08,0,44,38,""FALSE"""
"1957-11-09,0,52,32,""FALSE"""
"1957-11-10,0.24,54,44,""TRUE"""
"1957-11-11,0.14,53,46,""TRUE"""
"1957-11-12,0.94,55,46,""TRUE"""
"1957-11-13,0.75,52,44,""TRUE"""
"1957-11-14,0.13,50,41,""TRUE"""
"1957-11-15,0.07,50,37,""TRUE"""
"1957-11-16,0,48,32,""FALSE"""
"1957-11-17,0.03,45,33,""TRUE"""
"1957-11-18,0.12,49,40,""TRUE"""
"1957-11-19,0,44,35,""FALSE"""
"1957-11-20,0,45,32,""FALSE"""
"1957-11-21,0,41,27,""FALSE"""
"1957-11-22,0,53,37,""FALSE"""
"1957-11-23,0,57,41,""FALSE"""
"1957-11-24,0.02,48,40,""TRUE"""
"1957-11-25,0.05,53,43,""TRUE"""
"1957-11-26,0,49,35,""FALSE"""
"1957-11-27,0.34,48,37,""TRUE"""
"1957-11-28,0,49,36,""FALSE"""
"1957-11-29,0,47,32,""FALSE"""
"1957-11-30,0.17,46,38,""TRUE"""
"1957-12-01,0.49,48,43,""TRUE"""
"1957-12-02,0.01,49,44,""TRUE"""
"1957-12-03,0,50,40,""FALSE"""
"1957-12-04,0.15,45,34,""TRUE"""
"1957-12-05,0.12,46,39,""TRUE"""
"1957-12-06,0.26,53,41,""TRUE"""
"1957-12-07,0,52,43,""FALSE"""
"1957-12-08,0,59,43,""FALSE"""
"1957-12-09,0,49,35,""FALSE"""
"1957-12-10,0,61,38,""FALSE"""
"1957-12-11,0.07,52,40,""TRUE"""
"1957-12-12,0,45,38,""FALSE"""
"1957-12-13,0.38,45,33,""TRUE"""
"1957-12-14,0,46,38,""FALSE"""
"1957-12-15,0.04,51,37,""TRUE"""
"1957-12-16,0.13,54,45,""TRUE"""
"1957-12-17,0.08,52,44,""TRUE"""
"1957-12-18,0.17,46,38,""TRUE"""
"1957-12-19,0.34,51,38,""TRUE"""
"1957-12-20,0.44,47,39,""TRUE"""
"1957-12-21,0.43,42,36,""TRUE"""
"1957-12-22,0.04,46,36,""TRUE"""
"1957-12-23,0.09,47,41,""TRUE"""
"1957-12-24,0.31,48,41,""TRUE"""
"1957-12-25,0.96,54,42,""TRUE"""
"1957-12-26,0.04,43,38,""TRUE"""
"1957-12-27,0.22,48,38,""TRUE"""
"1957-12-28,0.59,47,37,""TRUE"""
"1957-12-29,0.16,40,35,""TRUE"""
"1957-12-30,0,42,32,""FALSE"""
"1957-12-31,0,48,33,""FALSE"""
"1958-01-01,0.01,51,39,""TRUE"""
"1958-01-02,0.08,48,40,""TRUE"""
"1958-01-03,0,51,40,""FALSE"""
"1958-01-04,0,51,36,""FALSE"""
"1958-01-05,0,49,33,""FALSE"""
"1958-01-06,0,43,32,""FALSE"""
"1958-01-07,0,48,31,""FALSE"""
"1958-01-08,0.22,47,37,""TRUE"""
"1958-01-09,0.32,49,35,""TRUE"""
"1958-01-10,0.54,50,43,""TRUE"""
"1958-01-11,0.63,49,43,""TRUE"""
"1958-01-12,0.08,46,41,""TRUE"""
"1958-01-13,0.07,48,38,""TRUE"""
"1958-01-14,1.08,48,41,""TRUE"""
"1958-01-15,0.16,57,47,""TRUE"""
"1958-01-16,1.78,50,46,""TRUE"""
"1958-01-17,0.22,49,41,""TRUE"""
"1958-01-18,0,45,33,""FALSE"""
"1958-01-19,0,44,29,""FALSE"""
"1958-01-20,0.24,43,34,""TRUE"""
"1958-01-21,0,45,37,""FALSE"""
"1958-01-22,0.03,46,38,""TRUE"""
"1958-01-23,0.68,51,43,""TRUE"""
"1958-01-24,0.14,49,42,""TRUE"""
"1958-01-25,0.21,51,40,""TRUE"""
"1958-01-26,0.02,54,36,""TRUE"""
"1958-01-27,0.53,49,40,""TRUE"""
"1958-01-28,0.5,52,43,""TRUE"""
"1958-01-29,0.49,52,37,""TRUE"""
"1958-01-30,0.6,46,40,""TRUE"""
"1958-01-31,0.09,50,38,""TRUE"""
"1958-02-01,0,58,40,""FALSE"""
"1958-02-02,0,54,41,""FALSE"""
"1958-02-03,0.2,53,39,""TRUE"""
"1958-02-04,0,59,42,""FALSE"""
"1958-02-05,0.49,52,43,""TRUE"""
"1958-02-06,0.09,53,37,""TRUE"""
"1958-02-07,0.11,56,44,""TRUE"""
"1958-02-08,0.2,52,44,""TRUE"""
"1958-02-09,0.55,49,44,""TRUE"""
"1958-02-10,0.03,52,39,""TRUE"""
"1958-02-11,0.33,55,36,""TRUE"""
"1958-02-12,0.4,50,43,""TRUE"""
"1958-02-13,0,50,40,""FALSE"""
"1958-02-14,0.03,47,41,""TRUE"""
"1958-02-15,0.45,53,42,""TRUE"""
"1958-02-16,0.13,54,42,""TRUE"""
"1958-02-17,0.4,57,44,""TRUE"""
"1958-02-18,0.22,61,48,""TRUE"""
"1958-02-19,0,55,44,""FALSE"""
"1958-02-20,0,57,44,""FALSE"""
"1958-02-21,0.2,56,44,""TRUE"""
"1958-02-22,0.36,52,48,""TRUE"""
"1958-02-23,0.14,61,46,""TRUE"""
"1958-02-24,0.7,56,48,""TRUE"""
"1958-02-25,0.33,49,40,""TRUE"""
"1958-02-26,0,45,38,""FALSE"""
"1958-02-27,0,48,36,""FALSE"""
"1958-02-28,0,48,31,""FALSE"""
"1958-03-01,0,51,30,""FALSE"""
"1958-03-02,0,45,36,""FALSE"""
"1958-03-03,0,52,30,""FALSE"""
"1958-03-04,0,48,32,""FALSE"""
"1958-03-05,0.09,46,35,""TRUE"""
"1958-03-06,0,48,33,""FALSE"""
"1958-03-07,0.15,43,33,""TRUE"""
"1958-03-08,0.12,44,32,""TRUE"""
"1958-03-09,0.02,49,32,""TRUE"""
"1958-03-10,0,50,32,""FALSE"""
"1958-03-11,0,50,29,""FALSE"""
"1958-03-12,0,52,36,""FALSE"""
"1958-03-13,0,55,37,""FALSE"""
"1958-03-14,0,54,30,""FALSE"""
"1958-03-15,0,53,37,""FALSE"""
"1958-03-16,0.1,55,33,""TRUE"""
"1958-03-17,0.15,51,38,""TRUE"""
"1958-03-18,0.06,52,40,""TRUE"""
"1958-03-19,0.09,51,41,""TRUE"""
"1958-03-20,0.18,51,45,""TRUE"""
"1958-03-21,0.24,59,45,""TRUE"""
"1958-03-22,0.05,55,40,""TRUE"""
"1958-03-23,0.2,58,40,""TRUE"""
"1958-03-24,0.38,49,41,""TRUE"""
"1958-03-25,0.26,51,42,""TRUE"""
"1958-03-26,0,55,38,""FALSE"""
"1958-03-27,0,55,38,""FALSE"""
"1958-03-28,0,56,40,""FALSE"""
"1958-03-29,0.09,56,37,""TRUE"""
"1958-03-30,0.05,53,39,""TRUE"""
"1958-03-31,0.03,53,37,""TRUE"""
"1958-04-01,0.13,60,41,""TRUE"""
"1958-04-02,0.14,55,39,""TRUE"""
"1958-04-03,0,54,37,""FALSE"""
"1958-04-04,0,56,36,""FALSE"""
"1958-04-05,0,60,38,""FALSE"""
"1958-04-06,0,64,44,""FALSE"""
"1958-04-07,0,60,42,""FALSE"""
"1958-04-08,0.15,54,38,""TRUE"""
"1958-04-09,0.22,53,35,""TRUE"""
"1958-04-10,0.05,57,44,""TRUE"""
"1958-04-11,0,64,40,""FALSE"""
"1958-04-12,0,73,41,""FALSE"""
"1958-04-13,0.01,55,44,""TRUE"""
"1958-04-14,0.27,53,41,""TRUE"""
"1958-04-15,0.43,53,41,""TRUE"""
"1958-04-16,0.06,55,38,""TRUE"""
"1958-04-17,0.71,54,43,""TRUE"""
"1958-04-18,0.03,51,41,""TRUE"""
"1958-04-19,0.78,53,44,""TRUE"""
"1958-04-20,0,57,46,""FALSE"""
"1958-04-21,0.28,51,41,""TRUE"""
"1958-04-22,0.15,51,41,""TRUE"""
"1958-04-23,0.08,54,40,""TRUE"""
"1958-04-24,0,57,38,""FALSE"""
"1958-04-25,0.02,57,39,""TRUE"""
"1958-04-26,0,56,40,""FALSE"""
"1958-04-27,0,62,35,""FALSE"""
"1958-04-28,0,66,41,""FALSE"""
"1958-04-29,0,72,41,""FALSE"""
"1958-04-30,0,72,43,""FALSE"""
"1958-05-01,0,62,45,""FALSE"""
"1958-05-02,0,62,43,""FALSE"""
"1958-05-03,0,62,48,""FALSE"""
"1958-05-04,0,66,47,""FALSE"""
"1958-05-05,0,59,48,""FALSE"""
"1958-05-06,0,64,48,""FALSE"""
"1958-05-07,0,65,49,""FALSE"""
"1958-05-08,0,70,48,""FALSE"""
"1958-05-09,0,70,46,""FALSE"""
"1958-05-10,0.03,61,48,""TRUE"""
"1958-05-11,0.07,54,43,""TRUE"""
"1958-05-12,0.05,59,39,""TRUE"""
"1958-05-13,0,68,39,""FALSE"""
"1958-05-14,0,78,45,""FALSE"""
"1958-05-15,0,82,50,""FALSE"""
"1958-05-16,0,77,52,""FALSE"""
"1958-05-17,0,82,54,""FALSE"""
"1958-05-18,0,89,56,""FALSE"""
"1958-05-19,0.09,72,56,""TRUE"""
"1958-05-20,0,74,53,""FALSE"""
"1958-05-21,0,81,52,""FALSE"""
"1958-05-22,0,83,56,""FALSE"""
"1958-05-23,0.09,63,54,""TRUE"""
"1958-05-24,0,76,55,""FALSE"""
"1958-05-25,0,81,57,""FALSE"""
"1958-05-26,0,85,56,""FALSE"""
"1958-05-27,0.01,71,54,""TRUE"""
"1958-05-28,0.03,69,55,""TRUE"""
"1958-05-29,0,71,53,""FALSE"""
"1958-05-30,0.01,70,55,""TRUE"""
"1958-05-31,0.56,64,52,""TRUE"""
"1958-06-01,0.02,71,52,""TRUE"""
"1958-06-02,0,73,50,""FALSE"""
"1958-06-03,0,71,52,""FALSE"""
"1958-06-04,0,75,56,""FALSE"""
"1958-06-05,0,84,59,""FALSE"""
"1958-06-06,0.13,63,55,""TRUE"""
"1958-06-07,0,73,53,""FALSE"""
"1958-06-08,0,75,53,""FALSE"""
"1958-06-09,0.08,61,55,""TRUE"""
"1958-06-10,0,61,54,""FALSE"""
"1958-06-11,0,61,53,""FALSE"""
"1958-06-12,0,67,53,""FALSE"""
"1958-06-13,0,66,53,""FALSE"""
"1958-06-14,0,72,54,""FALSE"""
"1958-06-15,0,76,53,""FALSE"""
"1958-06-16,0,84,57,""FALSE"""
"1958-06-17,0,90,58,""FALSE"""
"1958-06-18,0,88,60,""FALSE"""
"1958-06-19,0,75,58,""FALSE"""
"1958-06-20,0,76,59,""FALSE"""
"1958-06-21,0,84,58,""FALSE"""
"1958-06-22,0,91,59,""FALSE"""
"1958-06-23,0,77,57,""FALSE"""
"1958-06-24,0.62,62,56,""TRUE"""
"1958-06-25,0.01,71,55,""TRUE"""
"1958-06-26,0.04,75,56,""TRUE"""
"1958-06-27,0,66,53,""FALSE"""
"1958-06-28,0,66,52,""FALSE"""
"1958-06-29,0,66,51,""FALSE"""
"1958-06-30,0,69,52,""FALSE"""
"1958-07-01,0,76,50,""FALSE"""
"1958-07-02,0,80,52,""FALSE"""
"1958-07-03,0,82,53,""FALSE"""
"1958-07-04,0,87,57,""FALSE"""
"1958-07-05,0,91,59,""FALSE"""
"1958-07-06,0,90,60,""FALSE"""
"1958-07-07,0,74,55,""FALSE"""
"1958-07-08,0,69,55,""FALSE"""
"1958-07-09,0,78,57,""FALSE"""
"1958-07-10,0,82,54,""FALSE"""
"1958-07-11,0,80,56,""FALSE"""
"1958-07-12,0,72,52,""FALSE"""
"1958-07-13,0,72,54,""FALSE"""
"1958-07-14,0,85,53,""FALSE"""
"1958-07-15,0,92,56,""FALSE"""
"1958-07-16,0,93,58,""FALSE"""
"1958-07-17,0,83,57,""FALSE"""
"1958-07-18,0,71,57,""FALSE"""
"1958-07-19,0,70,54,""FALSE"""
"1958-07-20,0,74,54,""FALSE"""
"1958-07-21,0,82,55,""FALSE"""
"1958-07-22,0,78,56,""FALSE"""
"1958-07-23,0,85,54,""FALSE"""
"1958-07-24,0,90,57,""FALSE"""
"1958-07-25,0,85,57,""FALSE"""
"1958-07-26,0,87,57,""FALSE"""
"1958-07-27,0,95,64,""FALSE"""
"1958-07-28,0,97,65,""FALSE"""
"1958-07-29,0,73,57,""FALSE"""
"1958-07-30,0,74,57,""FALSE"""
"1958-07-31,0,77,59,""FALSE"""
"1958-08-01,0,79,55,""FALSE"""
"1958-08-02,0,80,53,""FALSE"""
"1958-08-03,0.02,74,53,""TRUE"""
"1958-08-04,0,76,55,""FALSE"""
"1958-08-05,0,84,54,""FALSE"""
"1958-08-06,0,81,54,""FALSE"""
"1958-08-07,0.01,71,59,""TRUE"""
"1958-08-08,0,75,52,""FALSE"""
"1958-08-09,0,79,53,""FALSE"""
"1958-08-10,0,82,56,""FALSE"""
"1958-08-11,0,79,58,""FALSE"""
"1958-08-12,0,81,52,""FALSE"""
"1958-08-13,0,80,53,""FALSE"""
"1958-08-14,0,82,58,""FALSE"""
"1958-08-15,0,85,55,""FALSE"""
"1958-08-16,0,78,57,""FALSE"""
"1958-08-17,0,76,53,""FALSE"""
"1958-08-18,0,78,53,""FALSE"""
"1958-08-19,0,81,52,""FALSE"""
"1958-08-20,0,84,53,""FALSE"""
"1958-08-21,0,87,57,""FALSE"""
"1958-08-22,0,83,56,""FALSE"""
"1958-08-23,0,83,56,""FALSE"""
"1958-08-24,0,86,57,""FALSE"""
"1958-08-25,0,80,58,""FALSE"""
"1958-08-26,0,75,55,""FALSE"""
"1958-08-27,0.11,65,53,""TRUE"""
"1958-08-28,0.07,64,52,""TRUE"""
"1958-08-29,0.05,71,52,""TRUE"""
"1958-08-30,0,71,57,""FALSE"""
"1958-08-31,0.05,77,57,""TRUE"""
"1958-09-01,0,68,54,""FALSE"""
"1958-09-02,0,68,51,""FALSE"""
"1958-09-03,0,63,46,""FALSE"""
"1958-09-04,0,75,49,""FALSE"""
"1958-09-05,0,77,49,""FALSE"""
"1958-09-06,0,79,56,""FALSE"""
"1958-09-07,0,86,58,""FALSE"""
"1958-09-08,0.03,75,57,""TRUE"""
"1958-09-09,0.11,75,60,""TRUE"""
"1958-09-10,0.13,75,57,""TRUE"""
"1958-09-11,0,72,54,""FALSE"""
"1958-09-12,0,69,52,""FALSE"""
"1958-09-13,0.03,69,54,""TRUE"""
"1958-09-14,0.21,67,55,""TRUE"""
"1958-09-15,0.05,71,56,""TRUE"""
"1958-09-16,0.39,63,53,""TRUE"""
"1958-09-17,0.01,68,54,""TRUE"""
"1958-09-18,0.09,63,53,""TRUE"""
"1958-09-19,0.08,66,50,""TRUE"""
"1958-09-20,0.1,61,49,""TRUE"""
"1958-09-21,0,62,46,""FALSE"""
"1958-09-22,0.14,59,44,""TRUE"""
"1958-09-23,0,57,41,""FALSE"""
"1958-09-24,0.01,57,45,""TRUE"""
"1958-09-25,0.04,64,52,""TRUE"""
"1958-09-26,0,69,48,""FALSE"""
"1958-09-27,0,69,50,""FALSE"""
"1958-09-28,0,66,51,""FALSE"""
"1958-09-29,0,63,50,""FALSE"""
"1958-09-30,0,67,50,""FALSE"""
"1958-10-01,0,68,48,""FALSE"""
"1958-10-02,0,75,49,""FALSE"""
"1958-10-03,0,72,49,""FALSE"""
"1958-10-04,0,70,47,""FALSE"""
"1958-10-05,0,65,48,""FALSE"""
"1958-10-06,0,57,48,""FALSE"""
"1958-10-07,0.17,56,52,""TRUE"""
"1958-10-08,0.16,60,47,""TRUE"""
"1958-10-09,0.11,58,45,""TRUE"""
"1958-10-10,0,63,57,""FALSE"""
"1958-10-11,0,63,54,""FALSE"""
"1958-10-12,0.42,61,53,""TRUE"""
"1958-10-13,0.1,63,51,""TRUE"""
"1958-10-14,0,63,49,""FALSE"""
"1958-10-15,0,56,52,""FALSE"""
"1958-10-16,0,60,47,""FALSE"""
"1958-10-17,0.42,65,43,""TRUE"""
"1958-10-18,1.19,63,47,""TRUE"""
"1958-10-19,1.05,58,45,""TRUE"""
"1958-10-20,0,58,40,""FALSE"""
"1958-10-21,0,66,39,""FALSE"""
"1958-10-22,0.12,55,41,""TRUE"""
"1958-10-23,0,53,37,""FALSE"""
"1958-10-24,0,63,37,""FALSE"""
"1958-10-25,0,63,44,""FALSE"""
"1958-10-26,0,62,42,""FALSE"""
"1958-10-27,0,60,41,""FALSE"""
"1958-10-28,0,57,37,""FALSE"""
"1958-10-29,0,64,39,""FALSE"""
"1958-10-30,0,65,44,""FALSE"""
"1958-10-31,0.25,56,50,""TRUE"""
"1958-11-01,0.05,60,45,""TRUE"""
"1958-11-02,0.09,57,42,""TRUE"""
"1958-11-03,0.87,53,42,""TRUE"""
"1958-11-04,0.12,51,43,""TRUE"""
"1958-11-05,0.52,53,41,""TRUE"""
"1958-11-06,0.2,60,44,""TRUE"""
"1958-11-07,0.15,53,43,""TRUE"""
"1958-11-08,0,53,46,""FALSE"""
"1958-11-09,0.74,46,41,""TRUE"""
"1958-11-10,0.18,51,41,""TRUE"""
"1958-11-11,0.43,52,47,""TRUE"""
"1958-11-12,0.45,51,43,""TRUE"""
"1958-11-13,0.24,45,33,""TRUE"""
"1958-11-14,0.06,42,36,""TRUE"""
"1958-11-15,0,39,30,""FALSE"""
"1958-11-16,0,40,25,""FALSE"""
"1958-11-17,0.49,41,31,""TRUE"""
"1958-11-18,1.22,53,37,""TRUE"""
"1958-11-19,0.02,47,40,""TRUE"""
"1958-11-20,0.59,58,44,""TRUE"""
"1958-11-21,0,52,45,""FALSE"""
"1958-11-22,0.45,51,43,""TRUE"""
"1958-11-23,0.31,44,39,""TRUE"""
"1958-11-24,0.57,42,30,""TRUE"""
"1958-11-25,0,40,29,""FALSE"""
"1958-11-26,0,40,30,""FALSE"""
"1958-11-27,0,40,28,""FALSE"""
"1958-11-28,0,43,30,""FALSE"""
"1958-11-29,0.13,54,31,""TRUE"""
"1958-11-30,0.19,51,45,""TRUE"""
"1958-12-01,0.33,57,49,""TRUE"""
"1958-12-02,0.62,57,47,""TRUE"""
"1958-12-03,0.2,52,39,""TRUE"""
"1958-12-04,0,43,36,""FALSE"""
"1958-12-05,0.01,42,34,""TRUE"""
"1958-12-06,0.35,46,36,""TRUE"""
"1958-12-07,0.27,50,41,""TRUE"""
"1958-12-08,0,47,37,""FALSE"""
"1958-12-09,0.02,47,36,""TRUE"""
"1958-12-10,1.06,51,44,""TRUE"""
"1958-12-11,0.23,54,45,""TRUE"""
"1958-12-12,0,49,39,""FALSE"""
"1958-12-13,0,44,34,""FALSE"""
"1958-12-14,0,40,29,""FALSE"""
"1958-12-15,0.04,53,37,""TRUE"""
"1958-12-16,0,50,43,""FALSE"""
"1958-12-17,0.19,55,41,""TRUE"""
"1958-12-18,0.18,54,42,""TRUE"""
"1958-12-19,0.06,47,38,""TRUE"""
"1958-12-20,1.13,51,45,""TRUE"""
"1958-12-21,0.26,49,39,""TRUE"""
"1958-12-22,0,50,37,""FALSE"""
"1958-12-23,0.11,46,39,""TRUE"""
"1958-12-24,0.08,48,38,""TRUE"""
"1958-12-25,0.17,50,42,""TRUE"""
"1958-12-26,0.74,47,42,""TRUE"""
"1958-12-27,0.31,47,41,""TRUE"""
"1958-12-28,0.12,50,41,""TRUE"""
"1958-12-29,0.49,52,43,""TRUE"""
"1958-12-30,0,56,51,""FALSE"""
"1958-12-31,0.18,55,37,""TRUE"""
"1959-01-01,0.02,43,32,""TRUE"""
"1959-01-02,0,34,17,""FALSE"""
"1959-01-03,0,25,14,""FALSE"""
"1959-01-04,0.12,27,16,""TRUE"""
"1959-01-05,0.14,35,25,""TRUE"""
"1959-01-06,0.28,42,34,""TRUE"""
"1959-01-07,0.18,47,39,""TRUE"""
"1959-01-08,1.13,53,45,""TRUE"""
"1959-01-09,0.57,50,45,""TRUE"""
"1959-01-10,0.23,50,41,""TRUE"""
"1959-01-11,0.55,52,42,""TRUE"""
"1959-01-12,0.54,49,42,""TRUE"""
"1959-01-13,0.15,45,40,""TRUE"""
"1959-01-14,0,43,36,""FALSE"""
"1959-01-15,0.1,45,40,""TRUE"""
"1959-01-16,0.12,50,42,""TRUE"""
"1959-01-17,0.34,53,42,""TRUE"""
"1959-01-18,0,48,38,""FALSE"""
"1959-01-19,0,46,35,""FALSE"""
"1959-01-20,0,41,34,""FALSE"""
"1959-01-21,0.27,41,34,""TRUE"""
"1959-01-22,0.44,48,41,""TRUE"""
"1959-01-23,1.36,48,45,""TRUE"""
"1959-01-24,0.6,51,43,""TRUE"""
"1959-01-25,0.01,52,37,""TRUE"""
"1959-01-26,0.61,50,42,""TRUE"""
"1959-01-27,0.01,51,41,""TRUE"""
"1959-01-28,0,45,39,""FALSE"""
"1959-01-29,0,48,34,""FALSE"""
"1959-01-30,0.2,42,37,""TRUE"""
"1959-01-31,0.01,44,38,""TRUE"""
"1959-02-01,0,45,32,""FALSE"""
"1959-02-02,0,44,30,""FALSE"""
"1959-02-03,0.02,46,36,""TRUE"""
"1959-02-04,0.01,48,39,""TRUE"""
"1959-02-05,0.14,48,40,""TRUE"""
"1959-02-06,0,44,33,""FALSE"""
"1959-02-07,0.02,42,33,""TRUE"""
"1959-02-08,0.1,35,29,""TRUE"""
"1959-02-09,0.19,40,32,""TRUE"""
"1959-02-10,0.67,38,32,""TRUE"""
"1959-02-11,0,40,31,""FALSE"""
"1959-02-12,0,43,30,""FALSE"""
"1959-02-13,0.45,47,35,""TRUE"""
"1959-02-14,0.47,39,34,""TRUE"""
"1959-02-15,0,46,36,""FALSE"""
"1959-02-16,0.39,47,41,""TRUE"""
"1959-02-17,0,53,35,""FALSE"""
"1959-02-18,0.29,46,38,""TRUE"""
"1959-02-19,0.35,45,37,""TRUE"""
"1959-02-20,0,56,40,""FALSE"""
"1959-02-21,0,55,36,""FALSE"""
"1959-02-22,0.06,45,36,""TRUE"""
"1959-02-23,0.06,48,38,""TRUE"""
"1959-02-24,0.04,47,37,""TRUE"""
"1959-02-25,0.02,50,42,""TRUE"""
"1959-02-26,0.01,46,39,""TRUE"""
"1959-02-27,0.24,49,40,""TRUE"""
"1959-02-28,0.11,55,46,""TRUE"""
"1959-03-01,0,52,40,""FALSE"""
"1959-03-02,0.01,46,33,""TRUE"""
"1959-03-03,0.01,49,36,""TRUE"""
"1959-03-04,0,51,34,""FALSE"""
"1959-03-05,0,51,41,""FALSE"""
"1959-03-06,0.03,50,39,""TRUE"""
"1959-03-07,0.17,50,42,""TRUE"""
"1959-03-08,0.02,50,41,""TRUE"""
"1959-03-09,0.3,48,37,""TRUE"""
"1959-03-10,0.06,49,34,""TRUE"""
"1959-03-11,0.17,48,36,""TRUE"""
"1959-03-12,0.13,49,39,""TRUE"""
"1959-03-13,0.03,45,32,""TRUE"""
"1959-03-14,0,45,31,""FALSE"""
"1959-03-15,0,54,40,""FALSE"""
"1959-03-16,0,59,43,""FALSE"""
"1959-03-17,0.07,54,45,""TRUE"""
"1959-03-18,0.34,49,39,""TRUE"""
"1959-03-19,0,49,33,""FALSE"""
"1959-03-20,0.27,56,31,""TRUE"""
"1959-03-21,0.44,51,39,""TRUE"""
"1959-03-22,0,50,33,""FALSE"""
"1959-03-23,0.16,49,39,""TRUE"""
"1959-03-24,0,55,40,""FALSE"""
"1959-03-25,0.3,49,38,""TRUE"""
"1959-03-26,0.02,52,39,""TRUE"""
"1959-03-27,0.2,49,40,""TRUE"""
"1959-03-28,0.26,50,41,""TRUE"""
"1959-03-29,0.21,49,38,""TRUE"""
"1959-03-30,0.35,50,41,""TRUE"""
"1959-03-31,0.57,52,44,""TRUE"""
"1959-04-01,0.18,58,41,""TRUE"""
"1959-04-02,0.05,55,41,""TRUE"""
"1959-04-03,0.04,58,34,""TRUE"""
"1959-04-04,0.02,54,41,""TRUE"""
"1959-04-05,0.02,49,38,""TRUE"""
"1959-04-06,0,52,38,""FALSE"""
"1959-04-07,0,60,37,""FALSE"""
"1959-04-08,0,67,43,""FALSE"""
"1959-04-09,0,73,48,""FALSE"""
"1959-04-10,0,63,45,""FALSE"""
"1959-04-11,0,52,45,""FALSE"""
"1959-04-12,0,55,44,""FALSE"""
"1959-04-13,0,54,40,""FALSE"""
"1959-04-14,0.32,45,39,""TRUE"""
"1959-04-15,0.11,53,39,""TRUE"""
"1959-04-16,0.28,52,41,""TRUE"""
"1959-04-17,0.25,51,41,""TRUE"""
"1959-04-18,0,55,42,""FALSE"""
"1959-04-19,0,62,38,""FALSE"""
"1959-04-20,0,69,40,""FALSE"""
"1959-04-21,0.02,69,43,""TRUE"""
"1959-04-22,0,59,47,""FALSE"""
"1959-04-23,0,52,44,""FALSE"""
"1959-04-24,0,58,44,""FALSE"""
"1959-04-25,0.08,57,44,""TRUE"""
"1959-04-26,0.37,55,44,""TRUE"""
"1959-04-27,0.21,50,43,""TRUE"""
"1959-04-28,0.27,58,48,""TRUE"""
"1959-04-29,1.06,58,51,""TRUE"""
"1959-04-30,0.31,55,43,""TRUE"""
"1959-05-01,0.25,55,38,""TRUE"""
"1959-05-02,0.06,54,40,""TRUE"""
